gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
274283057	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS75436851	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Marian Ave - Ferndale	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.187678	-76.629478							2006-05-24T02:00Z	24	5	2006	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS75436851			CC0_1_0		obsr149154			2017-02-17T06:20Z		COORDINATE_ROUNDED
274277007	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS71599931	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	PR	Cabo Rojo - arboleda próxima al faro	e2e717bf-551a-4917-bdc9-4fa0f342c530	17.937786	-67.195092							2005-10-12T02:00Z	12	10	2005	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS71599931			CC0_1_0		obsr159122			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141565	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS67700819	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Garret Mountain Reservation (Park)	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.899517	-74.179181							2004-05-22T02:00Z	22	5	2004	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS67700819			CC0_1_0		obsr122704			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141527	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66627231	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Beaver Brook shelter	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.031765	-71.814408							2008-06-09T02:00Z	9	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66627231			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141526	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66627105	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	South Kinsman 	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.122715	-71.735787							2008-06-11T02:00Z	11	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66627105			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141525	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66627055	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kinsman Pond shelter	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.137193	-71.732697							2008-06-11T02:00Z	11	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66627055			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141524	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66627011	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kinsman Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.146863	-71.715531							2008-06-12T02:00Z	12	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66627011			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141523	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66626636	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Garfield Ridge Campsite	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.188974	-71.605239							2008-06-14T02:00Z	14	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66626636			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141522	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66626445	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Galehead Hut	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.187497	-71.567774							2008-06-15T02:00Z	15	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66626445			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141521	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66626406	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Guyot	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.167676	-71.534128							2008-06-15T02:00Z	15	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66626406			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141520	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66626379	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	approach to Mt Bond	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.162627	-71.536703							2008-06-16T02:00Z	16	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66626379			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141519	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66626195	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Zealand Falls Hut	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.195744	-71.491899							2008-06-16T02:00Z	16	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66626195			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141518	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66625907	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Gray Knob	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32962	-71.304574							2008-06-19T02:00Z	19	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66625907			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141517	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66625652	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Osgood Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.325936	-71.265821							2008-06-20T02:00Z	20	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66625652			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141516	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66621295	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Eisenhower	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.240034	-71.350064							2008-06-18T02:00Z	18	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66621295			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141515	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620953	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Hight	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.275442	-71.171322							2008-06-21T02:00Z	21	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620953			CC0_1_0		obsr27544			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141514	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620769	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Moriah	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.34	-71.132							2008-06-22T02:00Z	22	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620769			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141513	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620572	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Carter Dome	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.267	-71.179							2008-06-21T02:00Z	21	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620572			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141512	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620476	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wildcat Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24935	-71.2238							2008-06-21T02:00Z	21	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620476			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141511	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620346	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Pierce	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.21634	-71.37329							2008-06-18T02:00Z	18	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620346			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141510	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620195	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Lafayette	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.16082	-71.65195							2008-06-14T02:00Z	14	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620195			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141509	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66620091	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Wolf	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0764	-71.7545							2008-06-10T02:00Z	10	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66620091			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141508	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66619829	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Moosilauke	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.03069	-71.82017							2008-06-09T02:00Z	9	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66619829			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141507	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS66619674	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Smarts Mtn	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.826	-72.033							2008-06-06T02:00Z	6	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS66619674			CC0_1_0		obsr27544			2017-02-17T06:20Z		
211141489	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS65904890	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Ross Island	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.677345	-66.734352							2008-06-07T02:00Z	7	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS65904890			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141486	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS65823370	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Grand Manan Bird Sanctuary	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.660943	-66.791792							2008-06-06T02:00Z	6	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS65823370			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141485	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS65819823	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Anchorage PP--Red Point Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.657689	-66.804475							2008-06-18T02:00Z	18	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS65819823			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141479	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65611391	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2008-06-16T02:00Z	16	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65611391			CC0_1_0		obsr134087			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141478	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65559158	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Sawteeth Mtn	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.113965	-73.850698							2008-06-19T02:00Z	19	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65559158			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141477	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65558734	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Algonquin Peak	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.143783	-73.986826							2008-06-11T02:00Z	11	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65558734			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141476	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65558112	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Slide Mtn	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.99861	-74.38667							2008-06-08T02:00Z	8	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65558112			CC0_1_0		obsr108445			2017-02-17T06:20Z		
211141475	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65558009	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Slide Mtn	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.99861	-74.38667							2008-06-07T02:00Z	7	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65558009			CC0_1_0		obsr108445			2017-02-17T06:20Z		
211141474	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65557923	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Ellen	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.16	-72.92972							2008-06-03T02:00Z	3	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65557923			CC0_1_0		obsr108445			2017-02-17T06:20Z		
211141473	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65557552	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Field	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.197467	-71.436109							2008-06-07T02:00Z	7	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65557552			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141472	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65557484	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Tom	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.210388	-71.445551							2008-06-07T02:00Z	7	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65557484			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141471	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65550089	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Moosilauke-South Peak	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.011336	-71.840587							2008-06-21T02:00Z	21	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65550089			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141470	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65549552	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Osceola	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.001212	-71.538677							2008-06-08T02:00Z	8	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65549552			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141469	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65549430	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt Lafayette	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.155361	-71.643391							2008-06-25T02:00Z	25	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65549430			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141468	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS65548887	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2008-06-14T02:00Z	14	6	2008	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS65548887			CC0_1_0		obsr108445			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141465	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS65430471	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Grand Manan--Laborie Hill Woods	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.735967	-66.789541							2007-07-02T02:00Z	2	7	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS65430471			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141463	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS65334565	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Grand Manan--North Head	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.764421	-66.747203							2007-05-24T02:00Z	24	5	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS65334565			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141445	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS62243402	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Dares Beach Road	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.55652	-76.55269							2000-10-13T02:00Z	13	10	2000	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS62243402			CC0_1_0		obsr131848			2017-02-17T06:20Z		
211141441	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS61461495	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cascade-Porter Mountains	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.218611	-73.86							2001-06-18T02:00Z	18	6	2001	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS61461495			CC0_1_0		obsr18623			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141440	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS61358974	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wakely Mt and vicinity	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.790986	-74.352121							2007-06-09T02:00Z	9	6	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS61358974			CC0_1_0		obsr160507			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141439	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS61357470	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Wakely Mt and vicinity	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.790986	-74.352121							2007-06-09T02:00Z	9	6	2007	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS61357470			CC0_1_0		obsr141469			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141417	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS60489948	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Cape North	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.881503	-60.49934							1980-06-23T02:00Z	23	6	1980	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS60489948			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141387	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS59924044	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Capstick to Neil's Harbour	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.99599	-60.464767							1990-06-14T02:00Z	14	6	1990	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS59924044			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141386	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS59894838	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Cape Breton Highlands NP--Salmon Pools Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.639702	-60.942286							1977-07-09T01:00Z	9	7	1977	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS59894838			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
211141385	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS59894141	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Cape Breton Highlands NP--Beulach Ban Falls area	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.810681	-60.645141							1977-07-09T01:00Z	9	7	1977	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS59894141			CC0_1_0		obsr150594			2017-02-17T06:20Z		COORDINATE_ROUNDED
